"sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","verdict","reason","judge_model"
"139","139","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/139/foo139.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/139/SpecGenBench_0340_merged.c","foo139","NotCommonMultiple","","","1","A_stronger","A exactly characterizes both result values with two biconditionals, which imply all three of B's one-way cases, while B lacks the converse fact that result 1 implies at least one non-divisibility condition.","gpt-5.4"
"109","109","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/109/foo30.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/109/SpecGenBench_0302_merged.c","foo30","fizzBuzz","","","1","A_stronger","A implies all four case-based result equations of B and additionally gives converse characterizations and the exact result range/exhaustiveness, which are non-trivial facts absent from B.","gpt-5.4"
"116","116","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/116/foo116.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/116/SpecGenBench_0311_merged.c","foo116","isCommonFactor","","","1","A_stronger","A fully characterizes the result with two biconditionals implying all of B's cases and additionally states the converse directions (e.g. result 1 iff both divisible, result 0 iff at least one is not), which B does not express.","gpt-5.4"
"141","141","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/141/foo66.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/141/SpecGenBench_0342_merged.c","foo66","numberOfCuts","","","1","A_stronger","A includes all of B's case-split postconditions and additionally states the converse \\result == 0 <==> n == 1, which is not implied by B (especially for inputs like n=0).","gpt-5.4"
"117","117","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/117/foo117.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/117/SpecGenBench_0312_merged.c","foo117","isCommonMultiple","","","1","A_stronger","A fully characterizes the result with bidirectional equivalences (\\result is 1 iff both divisibility tests hold, and 0 iff not), which logically implies all of B's one-way cases, while B does not state the converse that \\result==1 only when both divisibility conditions hold.","gpt-5.4"
"94","94","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/94/foo10.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/94/SpecGenBench_0278_merged.c","foo10","canWinNim","","","1","A_stronger","A gives full bi-implications between the result and n%4==0/nonzero, which imply B's one-way implications and additionally exclude unspecified result values in the converse directions.","gpt-5.4"
"32","32","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/32/foo32.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/32/SVCOMP_0005_merged.c","foo32","arithmeticException5","","","1","A_stronger","A fully characterizes the result as exactly corresponding to whether i is zero or nonzero (in particular implying the result is 1 under its precondition), which implies B's weaker fact that the result is merely 0 or 1, while B adds no non-trivial postcondition beyond that.","gpt-5.4"
"99","99","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/99/foo99.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/99/SpecGenBench_0285_merged.c","foo99","computeOverlapArea","","","1","B_stronger","A only guarantees non-negativity of the result, whereas B gives many case-split postconditions equating the result to specific overlap-area formulas for substantial classes of inputs, which implies much more precise input-output behavior than A.","gpt-5.4"
"97","97","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/97/foo97.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/97/SpecGenBench_0283_merged.c","foo97","computeOverlapArea","","","1","A_stronger","A gives a single unconditional exact formula for the result over its intended rectangle-valid domain, whereas B only provides many conditional case-specific equalities and is truncated/incomplete, so A implies the covered B cases on that domain and is more informative overall.","gpt-5.4"
"33","33","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/33/foo5.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/33/SVCOMP_0006_merged.c","foo5","arithmeticException6","","","1","equal","Both contracts state exactly the same two postconditions relating denom to the return value and the same assigns clause, differing only in order and function name.","gpt-5.4"
"260","260","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/260/foo123.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/260/FormalBench_0123_merged.c","foo123","findFixedPoint","","","1","A_stronger","A is stronger because, beyond B's lone postcondition that any nonnegative result is a fixed point, A's loop invariants additionally characterize the shrinking search interval and exclude fixed points outside it (e.g. args[ret-1] < ret-1 and args[stop+1] > stop+1), yielding strictly more information about the function's input-output behavior.","gpt-5.4"
"140","140","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/140/foo65.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/140/SpecGenBench_0341_merged.c","foo65","numberOfCuts","","","1","A_stronger","A includes all of B's case postconditions and additionally states the non-trivial biconditional \\result == 0 <==> n == 1, which B does not express.","gpt-5.4"
"108","108","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/108/foo29.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/108/SpecGenBench_0301_merged.c","foo29","fizzBuzz","","","1","A_stronger","A includes all four case-to-result implications that B states and additionally provides the converse characterization for result 0 and result-to-input implications for results 3, 5, and 8, making it strictly more informative.","gpt-5.4"
"137","137","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/137/foo62.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/137/SpecGenBench_0338_merged.c","foo62","notCommonFactor","","","1","A_stronger","A exactly characterizes both result values with two biconditionals, which implies all three of B's one-way postconditions, while B lacks the converse fact that result 1 implies at least one remainder is nonzero (and omits the needed factor>0 precondition for defined modulo).","gpt-5.4"
"110","110","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/110/foo110.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/110/SpecGenBench_0303_merged.c","foo110","gcd","","","1","A_stronger","A includes B's key nontrivial loop facts and additionally strengthens them with maximality information such as '\\forall integer k; 1 <= k < i ==> (num1 % k == 0 && num2 % k == 0) ==> result >= k' plus extra behavior for the zero-input case, while B's function postconditions are only a subset of what A's verified invariants/behavior establish.","gpt-5.4"
"98","98","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/98/foo98.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/98/SpecGenBench_0284_merged.c","foo98","computeOverlapArea","","","1","B_stronger","B gives many case-split equalities that determine the exact overlap area formula over substantial regions of the input space, whereas A only states nonnegativity and characterizes exactly when the result is zero, so B implies A's zero-case facts on covered cases and adds nontrivial positive-result information that A lacks.","gpt-5.4"
"179","179","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/179/foo179.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/179/FormalBench_0034_merged.c","foo179","countRotation","","","1","B_stronger","B provides meaningful verified postconditions about result bounds, array non-modification, and conditional relations between the result and array contents, whereas A effectively has no function-level contract at all and only contains loop invariants that do not characterize the function's input-output behavior.","gpt-5.4"
"135","135","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/135/foo135.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/135/SpecGenBench_0334_merged.c","foo135","power","","","1","B_stronger","B gives the exact functional result relation \\result = power(x,n) for all n>=0 (and thus implies A's sign/special-case facts), while A only states many weaker loop facts about sign and corner cases without a complete postcondition characterizing the returned value.","gpt-5.4"
"118","118","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/118/foo118.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/118/SpecGenBench_0313_merged.c","foo118","isCommonMultiple","","","1","A_stronger","A fully characterizes the result with bidirectional equivalences (\\result is 1 iff both divisibilities hold, and 0 iff not), which implies all three of B's one-way postconditions, while B lacks the converse fact that \\result==1 only when both divisibility conditions hold.","gpt-5.4"
"152","152","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/152/foo152.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/152/FormalBench_0003_merged.c","foo152","getNumber","","","1","A_stronger","A includes non-trivial behavioral facts such as the first loop invariant that fully characterizes initialization (e.g. result[k] == k+1 together with bounds/length relations) and additional constraints on later loops, while B only specifies that same initialization fact and otherwise has merely assigns clauses with no postconditions or informative invariants.","gpt-5.4"
"264","264","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/264/foo139.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/264/FormalBench_0139_merged.c","foo139","seqLinear","","","1","B_stronger","B gives a coherent and non-trivial characterization of the loop state relevant to the function’s behavior, whereas A’s annotations are largely redundant/inconsistent loop facts with no clearer or stronger verified input-output postcondition than B.","gpt-5.4"
"138","138","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/138/foo63.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/138/SpecGenBench_0339_merged.c","foo63","notCommonFactor","","","1","A_stronger","A fully characterizes the result with two biconditionals implying all three of B's one-way cases, while B lacks the converse fact that result 0 implies both inputs are divisible by factor.","gpt-5.4"
"115","115","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/115/foo115.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/115/SpecGenBench_0310_merged.c","foo115","isCommonFactor","","","1","A_stronger","A fully characterizes the result with bidirectional equivalences for both 1 and 0, which implies all of B's one-way cases, while B does not state the converse that result 1 only occurs when both divisibility conditions hold.","gpt-5.4"
"356","356","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/356/foo356.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/356/FormalBench_0223_merged.c","foo356","evenBitToggleNumber","","","1","B_stronger","B is stronger because it includes meaningful preconditions on n (non-negative and bounded to 32-bit range) while A has no function contract at all and its loop invariants do not constitute a stronger input-output specification than B's accepted function-level contract.","gpt-5.4"
"392","392","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/392/foo315.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/392/FormalBench_0315_merged.c","foo315","lastTwoDigits","","","1","B_stronger","B precisely specifies the functional relation \\result == factorial(num) % 100 via its postcondition and loop invariant, whereas A only states generic arithmetic and range properties like ret%100 being between 0 and 99 without characterizing the computed value as the factorial's last two digits.","gpt-5.4"
"364","364","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/364/foo256.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/364/FormalBench_0256_merged.c","foo256","oddDays","","","1","error","AttributeError: 'str' object has no attribute 'choices'","gpt-5.4"
"399","399","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/399/foo325.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/399/FormalBench_0325_merged.c","foo325","countDigit","","","1","B_stronger","B gives a meaningful relational characterization of the result via the loop invariant and explicitly proves the postcondition for non-positive inputs, whereas A's invariants are mostly trivial/arithmetic facts and do not precisely relate the returned result to the original input.","gpt-5.4"
"393","393","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/393/foo393.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/393/FormalBench_0316_merged.c","foo393","lastTwoDigits","","","1","B_stronger","B gives the exact functional postcondition \\result == factorial(num) % 100 (plus range and overflow-bounding precondition), while A's many loop invariants only establish generic arithmetic facts like ret%100 being in [0,99] and do not characterize the returned value as a function of num.","gpt-5.4"
"394","394","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/394/foo317.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/394/FormalBench_0317_merged.c","foo317","lastTwoDigits","","","1","B_stronger","B gives the non-trivial functional postcondition \\result == factorial(num) % 100 and a loop invariant ret == factorial(loop - 1), while A only states mostly trivial positivity/modulo-range facts and provides no postcondition relating the result to num.","gpt-5.4"
"395","395","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/395/foo321.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/395/FormalBench_0321_merged.c","foo321","evenPowerSum","","","1","A_stronger","A includes substantive loop invariants relating the accumulator to nonnegativity, divisibility by 16, and lower bounds by even fourth powers, while B's contract only states simple loop bounds and preservation of p with no functional relation on the result.","gpt-5.4"
"396","396","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/396/foo322.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/396/FormalBench_0322_merged.c","foo322","evenPowerSum","","","1","incomparable","A includes substantive loop facts about `even` such as nonnegativity, divisibility by 16, and lower bounds that B lacks, while B includes the nontrivial bound `1 <= c <= p + 1` (and explicit preservation of `p`) that A does not logically entail because A's `c <= p + 1` mentions are only in vacuous disjunctions.","gpt-5.4"
"364","364","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/364/foo256.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/364/FormalBench_0256_merged.c","foo256","oddDays","","","1","A_stronger","A implies B because B’s four case-split postconditions all simplify to the same result formula stated unconditionally in A, and A additionally specifies the result range 0 <= \\result < 7 (plus redundant equivalent facts) which B does not.","gpt-5.4"
"2","2","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/2/foo2.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/2/SVCOMP_0081_merged.c","foo2","fibonacci","","","1","B_stronger","B exactly specifies the result as fib(n), which implies all of A's listed postconditions for n>=0, while A only gives a few special-case and nonnegativity facts and does not determine the result for general n.","gpt-5.4"
"45","45","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/45/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/45/SVCOMP_linear_0050_merged.c","foo42","foo143","","","1","B_stronger","B includes all substantive facts from A about t, x1, and x3, and additionally specifies preservation of v1 and v3 plus the no-iteration case where t==0, x1==100, x2==75, x3==-50, and v2 remains equal to its initial value, which A does not.","gpt-5.4"
"46","46","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/46/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/46/SVCOMP_linear_0051_merged.c","foo42","foo144","","","1","B_stronger","B includes all substantive facts from A's loop invariants and additionally constrains unchanged parameters v1 and v3 and the no-entry case via pre-state relations, so it logically implies A while adding non-trivial information.","gpt-5.4"
"1","1","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/1/foo1.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/1/SVCOMP_0002_merged.c","foo1","addition","","","1","B_stronger","B entails A because its case-split postconditions imply \\result == m + n for all n, and B additionally specifies the exact recursive logical characterization \\result == foo1_logic(m,n), which A does not.","gpt-5.4"
"7","7","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/7/foo7.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/7/SVCOMP_0095_merged.c","foo7","mult","","","1","B_stronger","B implies A's cases because it specifies \\result == n*abs_value(m), while A only gives piecewise facts and for m<0 incorrectly/less precisely states \\result == n*(-m) instead of the actual signed product.","gpt-5.4"
"44","44","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/44/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/44/SVCOMP_linear_0049_merged.c","foo42","foo142","","","1","B_stronger","B includes all substantive invariants of A and additionally states preservation of v1 and v3 plus the non-entry case facts fixing t, x1, x2, x3, and v2 to their initial values, while A lacks these extra facts.","gpt-5.4"
"41","41","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/41/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/41/SVCOMP_linear_0045_merged.c","foo42","foo139","","","1","B_stronger","B includes all substantive facts from A's loop invariants and additionally specifies preservation of v1 and v3 and the no-iteration case where all locals and v2 remain at their initial values, so B is strictly more informative.","gpt-5.4"
"10","10","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/10/foo10.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/10/SVCOMP_0196_merged.c","foo10","recursion","","","1","A_stronger","A implies all of B's postconditions under the shared precondition i>=0 (since foo_logic(i)=1 for all i>=0), and A additionally states the non-trivial converse fact \\result==1 ==> i>=0 that B does not express.","gpt-5.4"
"60","60","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/60/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/60/SVCOMP_linear_0164_merged.c","foo61","foo246","","","1","B_stronger","B's loop invariants include all substantive facts from A (A's quantified invariant implies only j<=idBitLength/8 and j<=material_length, which B states directly) and additionally adds nontrivial information such as parameter nonnegativity and explicit preservation of nlen, material_length, and idBitLength.","gpt-5.4"
"12","12","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/12/foo10.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/12/SVCOMP_0198_merged.c","foo10","recursion","","","1","A_stronger","A characterizes all inputs while B is restricted by the precondition i >= 0, and on that domain B’s postcondition for i > 0 reduces to the same result 1 as A, so A implies B and additionally specifies behavior for negative inputs.","gpt-5.4"
"55","55","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/55/foo55.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/55/SVCOMP_linear_0149_merged.c","foo55","foo232","","","1","incomparable","A adds a nontrivial existential/property about x being either a square or one more than an integer in the loop invariant that B lacks, while B adds preserved facts such as y == \\at(y,Pre) and x <= y under its strengthened precondition that A does not state, so neither contract implies the other.","gpt-5.4"
"61","61","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/61/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/61/SVCOMP_linear_0165_merged.c","foo61","foo247","","","1","B_stronger","B's loop invariants imply A's quantified bounds by giving 0 <= j, j <= idBitLength/8, and j <= material_length, and B also adds non-trivial facts absent from A such as preservation of nlen, material_length, and idBitLength and explicit upper bounds on j.","gpt-5.4"
"38","38","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/38/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/38/SVCOMP_linear_0042_merged.c","foo42","foo136","","","1","B_stronger","B includes all substantive facts of A (t>=0, x1==100+t*v1, x3==-50+t*v3) and additionally states that v1 and v3 remain equal to their pre-state values and characterizes the no-loop-entry case with t==0, x1==100, x2==75, x3==-50, and v2 unchanged.","gpt-5.4"
"53","53","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/53/foo53.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/53/SVCOMP_linear_0143_merged.c","foo53","foo227","","","1","B_stronger","B includes the non-trivial additional invariant x <= 105, while A’s parity-conditioned invariants are implied by the shared fact x % 5 == 0 and thus add no extra information beyond B.","gpt-5.4"
"51","51","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/51/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/51/SVCOMP_linear_0098_merged.c","foo52","foo187","","","1","A_stronger","A implies all of B's loop invariants (notably z==10*w, x>=0, z>=0, w>=0, x<=w+1, y<=100*x hence y<=100*w, and 0<=y which implies y>=-100*w) and additionally states strictly stronger facts such as y>=0, w==z/10, z%10==0, and y<=100*x that B does not.","gpt-5.4"
"62","62","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/62/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/62/SVCOMP_linear_0166_merged.c","foo61","foo248","","","1","B_stronger","B's loop invariants imply A's quantified bounds by giving the stronger direct facts 0 <= j, j <= idBitLength/8, and j <= material_length, and B additionally includes nontrivial facts absent from A such as nonnegativity preconditions and preservation of nlen, material_length, and idBitLength.","gpt-5.4"
"43","43","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/43/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/43/SVCOMP_linear_0048_merged.c","foo42","foo141","","","1","B_stronger","B includes all non-redundant facts from A up to syntactic duplication (t>=0, x1==100+t*v1, x3==-50+t*v3) and additionally specifies preservation of v1 and v3 and the no-entry case where all variables remain at their initial values, which A does not.","gpt-5.4"
"73","73","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/73/foo307.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/73/SVCOMP_linear_0237_merged.c","foo307","foo311","","","1","B_stronger","B includes A's key counting invariant modulo the vacuous guard for unsigned n, and additionally states preservation of n plus several non-negativity/base-case invariants that A does not express.","gpt-5.4"
"40","40","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/40/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/40/SVCOMP_linear_0044_merged.c","foo42","foo138","","","1","B_stronger","B includes all substantive facts from A (notably t>=0, x1==100+t*v1, x3==-50+t*v3) and additionally states that v1 and v3 remain equal to their pre-state values and that if the loop is not initially entered then t,x1,x2,x3,v2,v1,v3 all keep their initial values, while A’s extra tautological invariant adds no non-trivial information.","gpt-5.4"
"50","50","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/50/foo50.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/50/SVCOMP_linear_0092_merged.c","foo50","foo181","","","1","B_stronger","B’s invariants imply A’s parity and state relations while additionally relating i and j precisely to their pre-state values and bounding n by 2*k, facts not present in A.","gpt-5.4"
"49","49","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/49/foo49.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/49/SVCOMP_linear_0086_merged.c","foo49","foo176","","","1","B_stronger","B includes all of A's substantive loop facts (boolean b and parity relation, with 0<=n implied by 0<=n<=2*k under k>=0) and additionally states non-trivial properties absent from A, notably the bound n<=2*k and the relational invariant i+j==n.","gpt-5.4"
"75","75","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/75/foo309.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-4o/75/SVCOMP_linear_0239_merged.c","foo309","foo313","","","1","A_stronger","A's loop invariants state substantive arithmetic properties of the evolving state—especially v6+v5+v1+v2+v3+v4+i+j+k==l together with 0<=l<=n—whereas B only states n is unchanged and a trivial zero-state fact when n<=0, so A implies all meaningful facts in B and adds non-trivial information B lacks.","gpt-5.4"
