"sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","verdict","reason","judge_model"
"55","55","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/55/foo219.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/55/sespec_0055_merged.c","foo219","foo232","","","1","B_stronger","B implies all of A's loop invariants (same preserved y, same x>=2, and its preconditioned x<=y facts are at least as strong as A's conditional/disjunctive forms) and additionally states non-trivial facts absent from A, notably that when y>2 and x<y/x then x*x<=y and that y>=3 under that case.","gpt-5.4"
"38","38","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/38/foo117_c42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/38/sespec_0038_merged.c","foo117_c42","foo136","","","1","incomparable","A has unconditional loop facts such as t==0 || (-6 <= v2 && v2 <= 6) and v2-\\at(v2,Pre) <= t that B does not, while B has unconditional preservation facts v1==\\at(v1,Pre) and v3==\\at(v3,Pre) plus the explicit no-entry case invariant that A does not, so neither contract implies the other.","gpt-5.4"
"59","59","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/59/foo231_c59.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/59/sespec_0059_merged.c","foo231_c59","foo243","","","1","incomparable","A states non-trivial relations between y and x%3 (notably y==0 ==> x%3==0 and equivalently y==1 || x%3==0) plus bounds on y, while B states only the non-trivial range/classification facts about x%3 and neither set of loop invariants implies the other.","gpt-5.4"
"44","44","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/44/foo117_c42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/44/sespec_0044_merged.c","foo117_c42","foo142","","","1","B_stronger","B implies A's loop facts (it contains the same x1/x3/t invariants under the only reachable case and additionally preserves v1/v3, constrains x2 and v2 throughout the loop, and characterizes the no-entry case), while A lacks these extra non-trivial facts.","gpt-5.4"
"34","34","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/34/foo10_c34.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/34/sespec_0034_merged.c","foo10_c34","divS32","","","1","error","AttributeError: 'str' object has no attribute 'choices'","gpt-5.4"
"63","63","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/63/foo241_c63.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/63/sespec_0063_merged.c","foo241_c63","foo252","","","1","A_stronger","A implies all of B's loop invariants via j==i+1 and i%2==0 giving b=b+(j-i)=b+1 so b==a==i/2, and A additionally states non-trivial facts absent from B such as j%2==1, b==a, j>=1, and 2*a==i/2*b==i explicitly.","gpt-5.4"
"41","41","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/41/foo117_c42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/41/sespec_0041_merged.c","foo117_c42","foo139","","","1","B_stronger","B includes all substantive facts of A under the only case where the loop executes and additionally specifies preserved inputs and bounds on x2 and v2, while A lacks these extra non-trivial facts.","gpt-5.4"
"64","64","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/64/foo242.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/64/sespec_0064_merged.c","foo242","foo253","","","1","A_stronger","A includes all substantive facts of B via equivalent loop invariants (i == 1 + 2*a, j == (i + 1)/2, a >= 0, b == -a*(a-1)/2) and additionally states non-redundant properties such as j == a + 1, j <= i, i - j == a, i % 2 == 1, b <= 0, and 2*b == -a*(a-1).","gpt-5.4"
"65","65","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/65/foo253_c65.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/65/sespec_0065_merged.c","foo253_c65","foo263","","","1","equal","Both contracts capture the same essential loop relation and bounds—namely n=(i+1)/2 equivalently 2*n=i+(i%2), nonnegativity/bounds under nonnegative k, and i=n=0 when the loop does not run—while differing only by redundant or reformulated clauses.","gpt-5.4"
"1","1","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/1/foo2_c1.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/1/sespec_0001_merged.c","foo2_c1","addition","","","1","equal","Both contracts specify the same observable behavior—no side effects and a result equal to m + n—while B’s extra requires \\true and decreases clause do not add functional input-output information.","gpt-5.4"
"69","69","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/69/foo302_c69.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/69/sespec_0069_merged.c","foo302_c69","foo307","","","1","A_stronger","A includes the strictly stronger invariant i == (l + 2) / 3, which implies B's bounds and sum relations while B adds no non-trivial loop fact not already implied by A aside from redundant case splits and unchanged-n facts.","gpt-5.4"
"71","71","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/71/foo304_c71.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/71/sespec_0071_merged.c","foo304_c71","foo309","","","1","equal","Both specifications express the same substantive loop facts—namely l stays between 0 and n, the counters are each between 0 and l, and their sum equals l—while A only adds redundant split-out nonnegativity bounds already implied by those facts.","gpt-5.4"
"74","74","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/74/foo308_c74.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/74/sespec_0074_merged.c","foo308_c74","foo312","","","1","A_stronger","A contains all of B's substantive loop facts (nonnegativity, 0<=l<=n, and the partition-sum equality) and additionally states tighter bounds such as each counter being at most l, which B does not express.","gpt-5.4"
"78","78","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/78/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/78/sespec_0078_merged.c","foo361_c81","foo73","","","1","equal","Both contracts express the same substantive loop facts—0 <= c, c <= 36, and z == 36*y + c—with B's extra clauses being trivial redundancies or irrelevant unchanged-parameter facts rather than a stronger characterization of the function behavior.","gpt-5.4"
"70","70","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/70/foo303.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/70/sespec_0070_merged.c","foo303","foo308","","","1","B_stronger","B includes A's substantive invariant facts such as nonnegativity, l<=n, and v4+i+j+k==l, while additionally stating tighter bounds (each counter <= l), preservation of n, and base-case facts not present in A; A's extra quantified disjunction is a tautology and adds no non-trivial information.","gpt-5.4"
"94","94","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/94/foo10_c94.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/94/sespec_0094_merged.c","foo10_c94","canWinNim","","","1","A_stronger","A implies B via the same two case-split postconditions and additionally states the non-trivial range fact 0 <= \\result <= 1 plus completeness/disjointness of the behaviors, which B does not.","gpt-5.4"
"72","72","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/72/foo306_c72.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/72/sespec_0072_merged.c","foo306_c72","foo310","","","1","B_stronger","B contains all of A's substantive loop facts up to trivial rewriting and adds extra information by explicitly relating all invariants to the pre-state, including the preserved fact n == \\at(n,Pre) and the complete zero-state characterization when !(0 < \\at(n,Pre)), which A does not state.","gpt-5.4"
"68","68","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/68/foo301_c68.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/68/sespec_0068_merged.c","foo301_c68","foo306","","","1","equal","Both contracts express the same substantive loop facts—namely l stays within [0,n], i+j==l, i=(l+1)/2 and j=l/2 (equivalently ceil/floor half with the parity consequences)—while B’s extra clauses about n being unchanged or conditionally restating the same invariants are trivial/redundant for this function and do not add meaningful input-output characterization.","gpt-5.4"
"77","77","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/77/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/77/sespec_0077_merged.c","foo361_c81","foo72","","","1","equal","Both contracts convey the same substantive loop facts—namely 0 <= c, c <= 36, and z == 36*y + c with y unchanged—while the remaining clauses are only redundant tautologies or equivalent reformulations.","gpt-5.4"
"67","67","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/67/foo295_c67.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/67/sespec_0067_merged.c","foo295_c67","foo300","","","1","A_stronger","A's loop invariants imply all of B's numeric relations (e.g., from i==j+k and nonnegativity/mod-3 facts get j+k<=i and (i-(j+k))%3==0), while A additionally specifies exact equalities and parity-dependent cases such as i==j+k and j==k or j==k+3 that B does not.","gpt-5.4"
"66","66","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/66/foo276_c66.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/66/sespec_0066_merged.c","foo276_c66","foo284","","","1","incomparable","A unconditionally states facts like x <= \\at(x,LoopEntry), y <= \\at(y,LoopEntry), and \\at(x,LoopEntry)-x == 4*(\\at(y,LoopEntry)-y), while B adds conditional facts absent from A such as x >= 0 during loops when 4*\\at(y,Pre)>0 and exact stuttering when 4*\\at(y,Pre) <= 0; neither contract's invariants imply all of the other's.","gpt-5.4"
"80","80","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/80/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/80/sespec_0080_merged.c","foo361_c81","foo75","","","1","B_stronger","B includes all substantive facts of A about c and z (nat(c) ≡ 0<=c, c<=36, and z==36*y+c with y stable) and additionally specifies unchanged parameters x1, x2, x3, and y across the loop, which A does not.","gpt-5.4"
"50","50","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/50/foo162_c50.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/50/sespec_0050_merged.c","foo162_c50","foo181","","","1","A_stronger","A implies B’s substantive invariants via j==Pre+(n+1)/2 together with b==n%2 (hence j==Pre+b+n/2), i==Pre+n/2, i+j sum, k constancy, and 0<=n, while A additionally states nontrivial facts absent from B such as b<=1, monotonicity of i and j from Pre/LoopEntry, the relation j-i==PreDiff+b, and 2*(i-Pre_i)==n-(n%2).","gpt-5.4"
"96","96","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/96/foo13_c96.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/96/sespec_0096_merged.c","foo13_c96","computeOverlapArea","","","1","A_stronger","A gives a single general exact formula for the result (plus a derived disjoint-case consequence) over all valid rectangle-ordering inputs, whereas B only specifies many conditional cases for some overlap configurations and is strictly less complete.","gpt-5.4"
"95","95","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/95/foo12_c95.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/95/sespec_0095_merged.c","foo12_c95","arrcmp","","","1","B_stronger","B includes A's key behavioral facts about returning 0 on unequal lengths and returning 1 exactly when equal-length arrays match elementwise, while also adding non-trivial guarantees such as immutability of both arrays and the full equivalence postcondition that A does not state.","gpt-5.4"
"92","92","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/92/foo8_c92.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/92/sespec_0092_merged.c","foo8_c92","calculate","","","1","equal","Both contracts specify the same case-by-case postconditions for every operator value and the same nonzero-divisor requirements for '/' and '%', with A's complete/disjoint behaviors adding no extra input-output facts beyond B's implications.","gpt-5.4"
"91","91","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/91/foo7_c91.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/91/sespec_0091_merged.c","foo7_c91","Binary","","","1","B_stronger","B includes the key functional postcondition that any non--1 result is a valid index with arr[result]==key (plus result range and array unchanged), while A provides no function-level ensures at all and only weaker loop invariants about index bounds.","gpt-5.4"
"81","81","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/81/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/81/sespec_0081_merged.c","foo361_c81","foo76","","","1","equal","A and B express the same substantive loop facts—namely 0 <= c, c <= 36, and z = 36*y + c (equivalently z - c = 36*y)—while B’s extra clauses are trivial tautologies or redundant consequences of those facts.","gpt-5.4"
"100","100","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/100/foo18_c100.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/100/sespec_0100_merged.c","foo18_c100","convertTemperature","","","1","equal","Both contracts only specify that the function assigns nothing and provide no postconditions or other non-trivial behavioral facts, and A's extra requires \\true is vacuous.","gpt-5.4"
"73","73","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/73/foo307_c73.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/73/sespec_0073_merged.c","foo307_c73","foo311","","","1","equal","Both artefacts state only the same generic loop facts—nonnegativity/bounds of the counters, l<=n, and that the counters sum to l—while B’s extra case split on n<=0 and n==\\at(n,Pre) is not a stronger characterization of the function’s input-output behavior.","gpt-5.4"
"101","101","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/101/foo20_c101.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/101/sespec_0101_merged.c","foo20_c101","CopyArray","","","1","equal","Both contracts ultimately guarantee only that elements of a outside the target slice [iBegin, iEnd) remain unchanged, and neither specifies any postcondition about copied values inside the slice, so A's extra facts are merely loop-invariant formulations or redundant variants of the same unchanged-outside-range property.","gpt-5.4"
"102","102","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/102/foo21_c102.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/102/sespec_0102_merged.c","foo21_c102","digitRoot","","","1","B_stronger","B includes the non-trivial postcondition that negative inputs are returned unchanged, while A has no function-level postcondition and its loop invariants do not imply that behavior.","gpt-5.4"
"103","103","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/103/foo23_c103.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/103/sespec_0103_merged.c","foo23_c103","divisorGame","","","1","A_stronger","A implies B because its postcondition \\result == (n % 2 == 0) entails both parity-conditioned cases, and A also adds non-trivial extra facts that the result is boolean-valued (0 or 1).","gpt-5.4"
"99","99","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/99/foo16_c99.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/99/sespec_0099_merged.c","foo16_c99","computeOverlapArea","","","1","A_stronger","A gives a single complete closed-form characterization of the overlap area together with nonnegativity and a disjointness-to-zero fact, while B is only a large set of conditional case formulas that is truncated and does not clearly imply A's full behavior over all inputs.","gpt-5.4"
"40","40","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/40/foo117_c42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/40/sespec_0040_merged.c","foo117_c42","foo138","","","1","B_stronger","B implies all nontrivial facts in A (the same exact equalities for x1, x3 and nonnegativity of t under the loop-entry case) and additionally specifies bounds on x2 and v2, preservation of v1 and v3, and the no-entry case state, which A does not.","gpt-5.4"
"108","108","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/108/foo29_c108.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/108/sespec_0108_merged.c","foo29_c108","fizzBuzz","","","1","A_stronger","A implies all four case-based postconditions of B and additionally gives converse characterizations of each result value (and an explicit result range/formula), which B does not.","gpt-5.4"
"104","104","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/104/foo24_c104.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/104/sespec_0104_merged.c","foo24_c104","dominantIndex","","","1","B_stronger","B includes a function-level postcondition guaranteeing that any non-(-1) result is a valid dominant index with respect to all array elements, while A provides only loop invariants and no function postcondition, so B strictly adds nontrivial input-output information not expressed by A.","gpt-5.4"
"105","105","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/105/foo26_c105.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/105/sespec_0105_merged.c","foo26_c105","fibCompute","","","1","equal","Neither contract gives any substantive function-level postcondition for the general n>1 case, and B's only extra postcondition for n==1 is already implied by the code/loop facts, so they characterize the input-output behavior to essentially the same extent.","gpt-5.4"
"110","110","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/110/foo31.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/110/sespec_0110_merged.c","foo31","gcd","","","1","B_stronger","B gives a complete case split with explicit postconditions characterizing the exact result as the greatest common divisor of the absolute inputs (including zero cases), whereas A provides only loop invariants and no function-level ensures, so B strictly contains more informative input-output behavior.","gpt-5.4"
"109","109","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/109/foo30_c109.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/109/sespec_0109_merged.c","foo30_c109","fizzBuzz","","","1","equal","Both contracts specify exactly the same four input cases based on divisibility by 3 and 5 and the same resulting outputs 0, 3, 5, and 8, with A's complete/disjoint behaviors adding no extra functional information beyond B's exhaustive conditional ensures.","gpt-5.4"
"111","111","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/111/foo34_c111.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/111/sespec_0111_merged.c","foo34_c111","Inverse","","","1","B_stronger","B includes the substantive postconditions that a result of 1 implies equal lengths and full reverse equality and that unequal lengths imply a result of 0, while A provides only loop invariants and no function-level ensures characterizing the returned result.","gpt-5.4"
"128","128","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/128/foo51_c128.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/128/sespec_0128_merged.c","foo51_c128","isLeapYear","","","1","A_stronger","A gives the full bi-implication characterizing exactly when the result is 1 and additionally constrains the result to be boolean, while B only provides one-way case implications that are logically implied by A.","gpt-5.4"
"117","117","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/117/foo40_c117.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/117/sespec_0117_merged.c","foo40_c117","isCommonMultiple","","","1","A_stronger","A exactly characterizes the boolean result as equivalent to '(m % a == 0 && m % b == 0)' and constrains it to 0/1, which implies all of B's case-split postconditions, while B lacks the converse characterization and range fact.","gpt-5.4"
"121","121","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/121/foo44_c121.c","/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/121/sespec_0121_merged.c","foo44_c121","isOneBitCharacter","","","1","B_stronger","B is strictly more informative because it adds nontrivial verified facts—most notably that the result is always in {0,1} and the function has no side effects—while A provides essentially no functional postcondition beyond a loop assigns clause.","gpt-5.4"
