"sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","verdict","reason","judge_model"
"8","8","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/8/foo32_c8.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/8/extracted_from_log.java","foo32_c8","mult","","","1","A_stronger","A includes all of B's postconditions for the corresponding primality helper and additionally states the non-trivial fact that the result is always either 0 or 1, which B does not express.","gpt-5.4"
"48","48","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/48/foo124_c48.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/48/extracted_from_log.java","foo124_c48","unknown","","","1","equal","Both contracts are effectively vacuous about foo's input-output behavior, with only trivial ensures/loop invariants (all true) and no non-trivial postcondition or preserved loop property actually asserted in the contract.","gpt-5.4"
"41","41","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/41/foo117_c42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/41/extracted_from_log.java","foo117_c42","foo136","","","1","B_stronger","B is stronger because A’s only functional fact is the vacuous postcondition ensures true (with just t>=0 as a loop invariant), while B adds multiple non-trivial verified invariants relating x1,x2,x3,v2,t and preservation of v1,v3 that A does not express.","gpt-5.4"
"5","5","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/5/foo27_c5.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/5/extracted_from_log.java","foo27_c5","f","","","1","equal","Both contracts characterize the result identically as n>100 implying result=n-10 and n<=100 implying result=91; B's extra logic definition and precondition/decreases clauses do not add stronger functional input-output information.","gpt-5.4"
"40","40","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/40/foo117_c42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/40/extracted_from_log.java","foo117_c42","foo136","","","1","B_stronger","B includes all of A's substantive facts about v1/v3 preservation and the x1/x3/t loop relations, and additionally states nontrivial bounds on x2 and v2 plus the no-entry case invariants, while A has no extra postcondition or invariant fact not already covered by B.","gpt-5.4"
"18","18","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/18/foo26_c18.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/18/extracted_from_log.java","foo26_c18","sort","","","1","B_stronger","B includes all of A's essential preserved-length/parameter facts in stronger ACSL form (array pointer and length unchanged, explicit assignable region, and additional loop invariants about untouched suffix elements and index relations), while A only states array length preservation and weaker index bounds.","gpt-5.4"
"14","14","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/14/foo6_c14.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/14/extracted_from_log.java","foo6_c14","foo14","","","1","A_stronger","Both contracts ensure the result is 1, but A does so for all inputs whereas B only specifies behavior under the extra precondition unknown <= 0, so A's postcondition covers and strictly extends B's functional characterization.","gpt-5.4"
"47","47","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/47/foo122.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/47/extracted_from_log.java","foo122","foo145","","","1","A_stronger","A provides a strictly stronger functional postcondition fully characterizing the final value of mid by cases, while B has no function-level postcondition and its loop invariants do not add any final input-output fact beyond what A already entails.","gpt-5.4"
"10","10","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/10/foo42_c12.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/10/extracted_from_log.java","foo42_c12","recursion","","","1","equal","A's postcondition '\\result <==> i >= 0' and B's '\\result == (i < 0 ? 0 : 1)' specify the same input-output behavior: the function returns true/1 exactly when i is nonnegative, with no additional functional fact in either contract.","gpt-5.4"
"54","54","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/54/foo214.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/54/extracted_from_log.java","foo214","foo228","","","1","equal","Both contracts convey essentially the same non-trivial information—only the loop invariant 0 <= x <= 100—with B's extra clauses being trivial or redundant and neither contract having a stronger postcondition than ensures true.","gpt-5.4"
"53","53","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/53/foo213_c53.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/53/extracted_from_log.java","foo213_c53","foo227","","","1","A_stronger","A includes B's loop fact x % 5 == 0 and additionally states the non-trivial boundedness invariant 0 <= x && x <= 100 (with only trivial extra clauses otherwise), so A is strictly more informative.","gpt-5.4"
"58","58","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/58/foo230_c58.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/58/extracted_from_log.java","foo230_c58","unknown","","","1","A_stronger","A includes B's loop fact octant1==0 and additionally specifies octant2's fixed value plus nontrivial invariants on count and multFactor and an explicit postcondition fixing both octant1 and octant2, while B lacks these facts.","gpt-5.4"
"57","57","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/57/foo229.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/57/extracted_from_log.java","foo229","unknown","","","1","incomparable","A has the strictly stronger loop facts count >= 2 && count % 2 == 0 and fixed octant value, while B has the distinct invariant that once count >= 3 then multFactor is always ±1, so neither contract implies the other.","gpt-5.4"
"52","52","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/52/foo169_c52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/52/extracted_from_log.java","foo169_c52","unknown","","","1","incomparable","A includes facts not in B such as x <= w, z >= 10*x, and evenness of y itself, while B includes facts not in A such as 0 <= y and evenness of y - 2*x, so neither contract implies the other.","gpt-5.4"
"75","75","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/75/foo309_c75.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/75/extracted_from_log.java","foo309_c75","foo313","","","1","A_stronger","A contains all of B's substantive loop facts (0 <= l <= n and the sum-equals-l invariant) and additionally states non-negativity invariants for all counters, while B has no extra behavioral postcondition information beyond those shared facts.","gpt-5.4"
"51","51","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/51/foo169_c52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/51/extracted_from_log.java","foo169_c52","unknown","","","1","incomparable","A gives the nontrivial bounds x <= w and -100*w <= y <= 100*w, while B gives different nontrivial facts 0 <= y and evenness of y-2*x; neither set of loop invariants implies the other.","gpt-5.4"
"56","56","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/56/foo228_c56.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/56/extracted_from_log.java","foo228_c56","unknown","","","1","A_stronger","A is strictly more informative because it adds a function precondition (x != 1), an explicit postcondition (ensures true is vacuous but combined with assignable \\nothing), and especially non-trivial loop invariants count >= 1 and result == 2 * (1 / (1 - x)), whereas B only has the trivial loop invariant \\true.","gpt-5.4"
"69","69","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/69/foo302_c69.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/69/extracted_from_log.java","foo302_c69","foo307","","","1","B_stronger","B includes all of A's substantive loop facts up to the differing precondition domains (e.g. n unchanged, l<=n, nonnegativity, and i+j+k==l/k==l-i-j) and additionally states bounds like i<=l and j<=l plus a case split for n==0, while A has only a trivial ensures true.","gpt-5.4"
"62","62","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/62/foo234_c60.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/62/extracted_from_log.java","foo234_c60","foo246","","","1","B_stronger","B includes all of A's essential preservation facts and a stronger set of loop invariants that additionally constrain j under both positive and non-positive input cases, while A only gives the simpler bound 0 <= j <= idBitLength/8 and j <= material_length.","gpt-5.4"
"79","79","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/79/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/79/extracted_from_log.java","foo361_c81","unknown","","","1","A_stronger","A includes the same substantive loop facts as B and additionally gives a function postcondition that all parameters are unchanged on return, which B lacks.","gpt-5.4"
"72","72","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/72/foo306_c72.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/72/extracted_from_log.java","foo306_c72","foo310","","","1","A_stronger","A includes all of B's substantive loop facts about bounds and the partition sum while additionally specifying exact counting characterizations of v2,v3,v4,i,j,k via summations over prior iterations, whereas B only gives coarse bounds and equalities.","gpt-5.4"
"63","63","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/63/foo241_c63.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/63/extracted_from_log.java","foo241_c63","unknown","","","1","B_stronger","B’s loop invariants imply A’s invariant (from a==i/2 and b==i/2 we get a==b, together with i%2==0 and j==i+1) and additionally add non-trivial facts such as i>=0, a>=0, a==i/2, and b==i/2 that A does not express.","gpt-5.4"
"74","74","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/74/foo308_c74.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/74/extracted_from_log.java","foo308_c74","foo312","","","1","A_stronger","A includes all of B's loop facts (preservation of n, bounds/nonnegativity, and sum-to-l) and additionally gives precise per-variable counting invariants characterizing each branch count, which B lacks.","gpt-5.4"
"61","61","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/61/foo234_c60.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/61/extracted_from_log.java","foo234_c60","foo246","","","1","B_stronger","B includes all of A's substantive information about unchanged parameters and loop bounds on j, and additionally states stronger conditional invariants such as exact j==0 in the no-iteration case and explicit preservation facts throughout the loop that A does not express.","gpt-5.4"
"76","76","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/76/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/76/extracted_from_log.java","foo361_c81","unknown","","","1","equal","Both contracts convey the same substantive behavior via equivalent loop invariants—namely 0 <= c, c <= 36, and z == 36*y + c—while B’s extra clauses are tautological, redundant consequences, or unchanged-parameter facts.","gpt-5.4"
"65","65","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/65/foo253_c65.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/65/extracted_from_log.java","foo253_c65","foo263","","","1","B_stronger","B contains all of A's essential loop relation information in stronger form via 2*n == i + (i%2) plus additional bounds and case distinctions on i, n, and k, while A only gives 0 <= i and n == (i+1)/2.","gpt-5.4"
"70","70","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/70/foo303.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/70/extracted_from_log.java","foo303","foo308","","","1","B_stronger","B contains all of A's substantive facts (same precondition and loop invariants 0<=l<=n, nonnegativity, and v4+i+j+k==l) plus additional non-trivial invariants such as n==\\at(n,Pre), per-variable upper bounds <= l, and zero-state/edge-case conditions that A lacks.","gpt-5.4"
"68","68","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/68/foo301_c68.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/68/extracted_from_log.java","foo301_c68","foo306","","","1","B_stronger","B includes all substantive loop facts from A (same bounds, i+j==l, and i/j as ceil/floor halves of l) and additionally specifies stronger bounds on i and j, preservation of n, and extra case-split invariants not present in A, while A has no non-trivial fact absent from B.","gpt-5.4"
"73","73","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/73/foo307_c73.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/73/extracted_from_log.java","foo307_c73","foo311","","","1","B_stronger","B includes all substantive counting/bounds invariants that A has plus strictly additional facts such as per-variable upper bounds, preservation of n, and the zero-case characterization, while both have no meaningful function postcondition beyond true/none.","gpt-5.4"
"77","77","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/77/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/77/extracted_from_log.java","foo361_c81","unknown","","","1","B_stronger","B includes all substantive facts of A up to notation and also adds preserved-value invariants for x1, x2, x3, and y (with the extra c==0 implication only redundant), while A has no non-trivial fact absent from B.","gpt-5.4"
"71","71","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/71/foo304_c71.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/71/extracted_from_log.java","foo304_c71","foo309","","","1","B_stronger","B is stronger because it includes nontrivial loop invariants such as v3+v4+i+j+k==l and bounds on each counter, while A only states 0 <= l <= n in the loop and has a vacuous ensures true.","gpt-5.4"
"64","64","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/64/foo242.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/64/extracted_from_log.java","foo242","unknown","","","1","B_stronger","B's loop invariants entail all of A's invariants (e.g. i==1+2*a implies i%2==1 and a>=0, j==(i+1)/2 with a>=0 implies j>=1, and b==-a(a-1)/2 implies b<=0 and together with j==(i+1)/2 gives b==1-j) while additionally giving exact functional relationships among i, j, a, and b that A lacks.","gpt-5.4"
"81","81","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/81/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/81/extracted_from_log.java","foo361_c81","unknown","","","1","A_stronger","A provides the same substantive loop facts as B and additionally has a function postcondition guaranteeing y, x1, x2, and x3 are unchanged on return, which B lacks.","gpt-5.4"
"67","67","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/67/foo295_c67.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/67/extracted_from_log.java","foo295_c67","foo300","","","1","A_stronger","A is stronger because its loop invariants include the exact relation i == j + k and the bound i <= n (plus termination), which together imply B's weaker facts j + k <= i and (i-(j+k))%3==0, while B adds no stronger postcondition beyond preserving n.","gpt-5.4"
"78","78","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/78/foo361_c81.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/78/extracted_from_log.java","foo361_c81","unknown","","","1","B_stronger","B includes all substantive facts from A's loop invariants (0<=c, c<=36, z==36*y+c) and additionally specifies preservation of y, x1, x2, and x3 across the loop, while A's only extra postcondition y==old(y) is already implied by B for the unchanged parameter y.","gpt-5.4"
"82","82","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/82/foo388_c82.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/82/extracted_from_log.java","foo388_c82","foo82","","","1","B_stronger","B includes all of A's substantive facts about unchanged inputs and loop bounds/invariance (e.g., 1 <= c, c <= k when k>1, k and z unchanged) and adds non-trivial behavioral invariants relating x and y to z and c that A does not express.","gpt-5.4"
"83","83","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/83/foo389_c83.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/83/extracted_from_log.java","foo389_c83","foo83","","","1","B_stronger","B includes all of A's effective facts about unchanged parameters plus additional non-trivial loop invariants relating y and c to powers of z and characterizing the no-loop case, while A only states parameter non-modification and c>=1.","gpt-5.4"
"60","60","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/60/foo234_c60.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/60/extracted_from_log.java","foo234_c60","foo246","","","1","B_stronger","B includes all of A's essential loop facts about j and unchanged parameters, and additionally specifies stronger case-split invariants relating j to pre-state bounds and the zero-case j==0 fact that A does not express.","gpt-5.4"
"92","92","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/92/foo8_c92.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/92/extracted_from_log.java","foo8_c92","calculate","","","1","equal","Both contracts have the same substantive postconditions for every operator case and the same effective division/modulo nonzero preconditions, while B's extra disjunctive precondition is tautological and adds no information.","gpt-5.4"
"86","86","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/86/foo394.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/86/extracted_from_log.java","foo394","foo86","","","1","B_stronger","Both specs share the same core facts (k unchanged, 0<=c<=k, y==c, x is the sum of squares up to c), but B additionally states nontrivial consequences such as x>=0 when k>0 and the exact zero-state when k<=0, which A does not.","gpt-5.4"
"89","89","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/89/foo397_c89.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/89/extracted_from_log.java","foo397_c89","foo89","","","1","B_stronger","B includes all of A's substantive facts about preservation of k and the loop relation y==c and x as the sum of fifth powers, while additionally strengthening them with the bound c <= k when k>0 and the explicit exact zero-state characterization when k<=0.","gpt-5.4"
"93","93","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/93/foo9_c93.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/93/extracted_from_log.java","foo9_c93","calculate","","","1","equal","Both contracts express the same complete case split on operator and the same result in each case, while A's extra precondition only excludes division-by-zero for the '*' branch and does not make its functional postconditions stronger than B's.","gpt-5.4"
"108","108","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/108/foo29_c108.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/108/extracted_from_log.java","foo29_c108","fizzBuzz","","","1","equal","Both contracts fully partition the same four cases of divisibility by 3 and 5 and thus entail exactly the same result characterization, with A's conditional-expression formula equivalent to B's case-wise ensures.","gpt-5.4"
"88","88","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/88/foo396.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5/88/extracted_from_log.java","foo396","foo88","","","1","B_stronger","B includes all substantive facts A has about preservation of k and loop relationships such as 0 <= c, y == c, x >= 0/implied by x == sum_pow4(y), and c <= k when k > 0, while additionally specifying the exact accumulated value x == sum_pow4(y) == sum_pow4(c) and the full non-positive-k case.","gpt-5.4"
