"sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","verdict","reason","judge_model"
"116","116","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/116/foo116.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/116/final_candidate.java","foo116","isCommonFactor","","","1","A_stronger","A exactly characterizes both true and false results via a biconditional, which implies all three case-split postconditions in B, while B lacks A's explicit converse that result 1 occurs only when both divisibility conditions hold and result 0 exactly otherwise.","gpt-5.4"
"305","305","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/305/foo208.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/305/final_candidate.java","foo208","findPeak","","","1","A_stronger","A and B both ensure the result is an in-bounds index, but A additionally guarantees the returned index is a local peak with respect to its neighbors, whereas B only states array unchangedness (already implied by assigns \\nothing) and existence of some peak in the input without relating it to the returned result.","gpt-5.4"
"138","138","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/138/foo63.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/138/final_candidate.java","foo63","notCommonFactor","","","1","equal","Both contracts characterize exactly the same behavior: the result is 1/true iff at least one of a or b is not divisible by factor, and 0/false iff both are divisible by factor; B's case split is logically equivalent to A's two biconditionals.","gpt-5.4"
"118","118","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/118/foo118.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/118/final_candidate.java","foo118","isCommonMultiple","","","1","A_stronger","A fully characterizes the result with a bidirectional equivalence between truth and the conjunction of divisibility conditions, whereas B only gives a case split implying the result and lacks the converse relation as an explicit contract fact.","gpt-5.4"
"128","128","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/128/foo51.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/128/final_candidate.java","foo51","isLeapYear","","","1","A_stronger","A gives a full biconditional characterization of the result, which implies all four case-split postconditions in B, while B only constrains the result under those antecedent cases and does not state the converse equivalence explicitly.","gpt-5.4"
"144","144","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/144/foo144.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/144/final_candidate.java","foo144","passPillow","","","1","incomparable","B gives the exact piecewise functional result in terms of the inputs, while A only guarantees the result range globally but also includes the precondition facts n > 1 and time >= 0 that B lacks, so neither contract implies the other.","gpt-5.4"
"98","98","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/98/foo98.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/98/final_candidate.java","foo98","computeOverlapArea","","","1","error","AttributeError: 'str' object has no attribute 'choices'","gpt-5.4"
"141","141","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/141/foo66.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/141/final_candidate.java","foo66","numberOfCuts","","","1","equal","Both contracts state the same three case-split postconditions for all inputs—n==1 gives 0, otherwise even n gives n/2, and otherwise odd n gives n—differing only by syntactic phrasing such as 'n>1' versus 'n!=1'.","gpt-5.4"
"367","367","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/367/foo268.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/367/final_candidate.java","foo268","smallestDivisor","","","1","incomparable","A guarantees the result is a divisor in the range 2..n, while B guarantees only that the result is either n or some witness divisor found within the loop bound, and neither postcondition implies the other under their differing admitted behaviors (notably for n=1 in B and composite n returned as n in B).","gpt-5.4"
"399","399","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/399/foo325.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/399/final_candidate.java","foo325","countDigit","","","1","B_stronger","B’s loop invariants characterize the exact digit-count relation for positive inputs and its postcondition also fixes the nonpositive case to result 0, whereas A only states nonnegativity of the result.","gpt-5.4"
"368","368","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/368/foo270.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/368/final_candidate.java","foo270","ncrModP","","","1","incomparable","A has a broader precondition and a postcondition specifying the n<r case yields 0, while B has a stricter precondition n>=r and extra loop invariants such as ncr>=0, so neither contract's facts imply the other's overall.","gpt-5.4"
"386","386","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/386/foo386.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/386/final_candidate.java","foo386","findNthDigit","","","1","incomparable","A has the stronger postcondition \\result < b and a stronger loop relation tying num to its initial value, while B has extra non-negativity facts on input and loop variables (num >= 0, result >= 0, b preserved) that A does not state, so neither contract implies the other.","gpt-5.4"
"382","382","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/382/foo382.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/382/final_candidate.java","foo382","findMaxVal","","","1","B_stronger","B’s postconditions imply all of A’s postconditions while additionally covering the n=0 case allowed by its weaker precondition and stating the nontrivial fact that any nonzero result itself satisfies the modulus condition and is bounded by n in a standalone disjunctive ensure.","gpt-5.4"
"108","108","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/108/foo29.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/108/final_candidate.java","foo29","fizzBuzz","","","1","equal","Both contracts fully partition the four cases of divisibility by 3 and 5 and fix exactly the same result in each case; A adds equivalent biconditionals and a result-range clause that are redundant given those case postconditions.","gpt-5.4"
"398","398","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/398/foo398.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/398/final_candidate.java","foo398","countDigit","","","1","incomparable","A guarantees the non-trivial postcondition \\result >= 0 for all inputs while B instead guarantees the distinct non-trivial conditional fact number <= 0 ==> \\result == 0, and neither postcondition logically implies the other.","gpt-5.4"
"115","115","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/115/foo115.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/115/final_candidate.java","foo115","isCommonFactor","","","1","equal","Both contracts characterize the same behavior—that the result is true/1 exactly when both a and b are divisible by factor and false/0 otherwise—while A’s factor != 0 precondition is not enough to make it strictly stronger given the rubric’s emphasis on postconditions.","gpt-5.4"
"139","139","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/139/foo139.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/139/final_candidate.java","foo139","NotCommonMultiple","","","1","equal","Both contracts characterize the same output behavior—returning true/1 exactly when at least one of m%a or m%b is nonzero and false/0 otherwise—while A’s extra positivity preconditions do not make its functional input-output description more informative than B’s postconditions.","gpt-5.4"
"385","385","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/385/foo385.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/385/final_candidate.java","foo385","roundNum","","","1","A_stronger","A implies all of B's postconditions and additionally specifies that any nonnegative result is itself divisible by m and bounded by n, plus the exact iff characterization of returning -1, which B lacks.","gpt-5.4"
"28","28","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/28/foo28.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/28/extracted_from_log.java","foo28","f","","","1","A_stronger","A precisely specifies the return value as exactly the object-nullness test for the function result, whereas B only gives one-way conditional implications with extra unrelated side-condition facts and does not fully characterize the return value.","gpt-5.4"
"1","1","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/1/foo1.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/1/extracted_from_log.java","foo1","addition","","","1","B_stronger","B implies A because its case-split postconditions establish \\result == m + n for all n, and B additionally specifies the recursive logical characterization \\result == foo1_logic(m, n) plus the base-case fact n == 0 ==> \\result == m, which A does not.","gpt-5.4"
"51","51","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/51/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/51/extracted_from_log.java","foo52","unknown","","","1","B_stronger","A states only a trivial postcondition and trivial loop invariant, while B adds multiple non-trivial loop invariants about variable bounds and the relation z == 10*w that are not present in A.","gpt-5.4"
"190","190","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/190/foo190.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/190/extracted_from_log.java","foo190","search","","","1","equal","Both contracts have the same functional postcondition—return either -1 or a valid index containing value—and B’s extra assumptions and loop invariants do not add stronger input-output guarantees than A’s.","gpt-5.4"
"35","35","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/35/foo39.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/35/extracted_from_log.java","foo39","fun","","","1","A_stronger","A entails B's return-value characterization by substituting its ensured value of c, and A additionally specifies the non-trivial post-state fact c == (char)(input * 2 + 1) that B does not express.","gpt-5.4"
"205","205","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/205/foo205.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/205/extracted_from_log.java","foo205","findExtra","","","1","A_stronger","A gives substantive postconditions identifying the returned index as the first position where the arrays diverge (or the extra final element), whereas B has no functional ensures at all and only trivial preservation/loop-bound facts.","gpt-5.4"
"180","180","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/180/foo180.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/180/extracted_from_log.java","foo180","countRotation","","","1","B_stronger","Both specify essentially the same result range, but B additionally guarantees the array is unchanged (twice, plus assigns \\nothing), a non-trivial postcondition absent from A, while A’s loop invariants do not add stronger input-output characterization.","gpt-5.4"
"52","52","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/52/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/52/extracted_from_log.java","foo52","unknown","","","1","B_stronger","A gives only the trivial postcondition ensures true and invariant true, while B adds multiple non-trivial loop invariants about variable bounds and the relation z == 10*w that strictly provide more behavioral information.","gpt-5.4"
"62","62","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/62/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/62/extracted_from_log.java","foo61","foo246","","","1","B_stronger","B includes all substantive facts of A's loop invariant (j >= 0, j <= idBitLength/8, j <= material_length) and additionally states preservation of nlen, material_length, and idBitLength throughout the loop, while neither contract has any informative postcondition beyond A's trivial ensures true.","gpt-5.4"
"177","177","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/177/foo28.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/177/extracted_from_log.java","foo28","findLastOccurrence","","","1","A_stronger","A fully characterizes both absence and last-occurrence behavior with biconditional not-found and a last-position guarantee, whereas B only states that any nonnegative result is an index containing the target and says nothing about completeness or lastness.","gpt-5.4"
"179","179","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/179/foo179.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/179/extracted_from_log.java","foo179","countRotation","","","1","A_stronger","A's postcondition characterizes the result as a rotation index yielding a globally nondecreasing cyclic order of the first count elements, whereas B only gives range, immutability, and much weaker conditional facts that do not imply A's sorting property.","gpt-5.4"
"170","170","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/170/foo170.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/170/extracted_from_log.java","foo170","findRotationCount","","","1","A_stronger","A specifies the rotation/sortedness behavior of the result in both cases, while B only states a trivial bounds fact for positive results and equality with the initial array when the result is 0, so A logically implies more informative output behavior.","gpt-5.4"
"189","189","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/189/foo47.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/189/extracted_from_log.java","foo47","frequencyOfSmallest","","","1","A_stronger","A gives a functional postcondition relating the result to the number of occurrences of a minimum element (and also covers n==0), while B has no output postcondition at all and only loop invariants about the running minimum.","gpt-5.4"
"40","40","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/40/foo42.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/40/extracted_from_log.java","foo42","foo136","","","1","A_stronger","A includes all substantive facts present in B about t, x1, and x3 and additionally specifies the non-trivial invariant x2 == 75 + t * v2 together with a current-state restriction on v2, while B’s extra implication clauses and unchanged-parameter facts are redundant or weaker.","gpt-5.4"
"67","67","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/67/foo67.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/67/extracted_from_log.java","foo67","foo300","","","1","B_stronger","B is strictly stronger because A has no meaningful function postcondition and only weak existential loop facts, whereas B’s invariants add concrete preserved relations such as j+k==i, bounds on j and k, and n being unchanged that A does not imply.","gpt-5.4"
"172","172","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/172/foo23.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/172/extracted_from_log.java","foo23","findKth","","","1","A_stronger","A gives a non-trivial postcondition relating the return value to the input arrays (esult is -1 or equals some element of arr1 or arr), while B’s postconditions only state the arrays are unchanged, which is already conveyed by assigns \\nothing and says essentially nothing about the returned value.","gpt-5.4"
"173","173","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/173/foo24.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/173/extracted_from_log.java","foo24","findKth","","","1","A_stronger","A includes meaningful functional requirements and a postcondition that the result equals some element of one of the input arrays, whereas B has essentially no functional postcondition about the returned value beyond immutability/frame facts.","gpt-5.4"
"53","53","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/53/foo53.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/53/extracted_from_log.java","foo53","foo227","","","1","B_stronger","B is more informative because A only states the trivial postcondition and loop fact x >= 0, while B adds non-trivial loop invariants such as x being a multiple of 5 and bounded by 105, and nothing in A implies those facts.","gpt-5.4"
"60","60","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/60/foo61.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/60/extracted_from_log.java","foo61","foo246","","","1","B_stronger","B includes all substantive facts from A's loop invariant (j >= 0, j <= idBitLength/8, j <= material_length) and additionally states preservation of nlen, material_length, and idBitLength across the loop, while A has no non-trivial ensures or extra facts beyond those bounds.","gpt-5.4"
"65","65","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/65/foo253.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/65/extracted_from_log.java","foo253","foo263","","","1","incomparable","A provides the non-trivial loop fact 0 <= i && i <= 2*k, while B provides different non-trivial facts such as k == \\at(k,Pre) and, when !(0 < 2*\\at(k,Pre)), i == 0 && n == 0, and neither set of invariants logically implies the other.","gpt-5.4"
"175","175","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/175/foo175.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/175/extracted_from_log.java","foo175","findLastOccurrence","","","1","A_stronger","A’s postcondition includes not only that any nonnegative result indexes an occurrence of Array but also that it is the last occurrence via (result==arr.length-1 || arr[result+1]!=Array), whereas B only guarantees that the result is either -1 or some index containing Array.","gpt-5.4"
"204","204","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/204/foo204.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/204/extracted_from_log.java","foo204","findMinSwaps","","","1","B_stronger","B strictly adds informative bounds not present in A—most notably the postcondition \\result <= array and stronger loop facts like 0 <= find <= offset—while A only shares the nonnegativity result and its extra quantified invariant is vacuous.","gpt-5.4"
"182","182","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/182/foo182.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/182/extracted_from_log.java","foo182","findLastOccurrence","","","1","incomparable","A is stronger in specifying the not-found case as an iff with absence of x anywhere, while B is stronger in requiring any nonnegative result to satisfy a[result]==x and be the last occurrence in a single disjunctive postcondition that A only states conditionally.","gpt-5.4"
"98","98","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/98/foo98.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/98/final_candidate.java","foo98","computeOverlapArea","","","1","B_stronger","B gives many case-split equalities that determine the exact result for substantial classes of inputs, whereas A only states non-negativity and that a positive result implies strict rectangle overlap, so B entails strictly more informative postconditions.","gpt-5.4"
"202","202","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/202/foo202.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/202/extracted_from_log.java","foo202","findMinSwaps","","","1","B_stronger","Both specify non-negativity of the result, but B additionally guarantees the upper bound \\result <= array and array/int contents are unchanged (via assigns \\nothing and explicit preservation), while A’s extra quantified ensures is logically just another way to state \\result >= 0 and adds no non-trivial postcondition.","gpt-5.4"
"49","49","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/49/foo49.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/49/extracted_from_log.java","foo49","foo176","","","1","B_stronger","B includes all substantive loop facts from A (same bounds on n, same Boolean/parity relation for b) and additionally states non-trivial facts A lacks, notably the invariant i + j == n plus monotonicity/preservation facts about i, j, and k, while A has no postcondition beyond true.","gpt-5.4"
"185","185","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-4o/185/foo185.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-4o/185/extracted_from_log.java","foo185","findFirstOccurrence","","","1","incomparable","A adds the nontrivial sortedness precondition and stronger search-oriented loop invariants, while B adds the postcondition that the array is unchanged (equivalent to assigns \\nothing); neither contract’s facts imply the other’s overall.","gpt-5.4"
