"sespec_case_id","baseline_case_id","sespec_path","baseline_path","sespec_func","baseline_func","signature","body_hash","case_id_aligned","verdict","reason","judge_model"
"92","92","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/92/foo92.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/92/final_candidate.java","foo92","calculate","","","1","B_stronger","B includes all of A's postconditions and additionally specifies the '-' case, while A only adds a precondition about nonzero divisors, so B more precisely characterizes the input-output behavior.","gpt-5.4"
"143","143","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/143/foo68_c143.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/143/final_candidate.java","foo68_c143","passPillow","","","1","B_stronger","B precisely defines the returned value by cases in terms of the inputs, which implies A's mere range guarantee while adding non-trivial functional information not present in A.","gpt-5.4"
"111","111","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/111/foo111.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/111/final_candidate.java","foo111","Inverse","","","1","A_stronger","A fully characterizes the return value as true exactly when the arrays have equal length and are elementwise reverse of each other, whereas B only guarantees the result is boolean and gives no postcondition connecting result 1 or result 0 to the reverse-array property.","gpt-5.4"
"134","134","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/134/foo134.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/134/final_candidate.java","foo134","mulNested","","","1","B_stronger","Both specify the exact result x*y, but B adds non-trivial postconditions about zero and sign behavior of the result that follow from multiplication and are not stated in A, while A’s loop invariants do not strengthen the functional contract beyond the same result equality.","gpt-5.4"
"108","108","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/108/foo29.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/108/final_candidate.java","foo29","fizzBuzz","","","1","equal","A’s main postcondition and B’s four case-split postconditions are logically equivalent characterizations of the result for all inputs, while A’s enumeration {0,3,5,8} is implied by that same characterization and adds no extra information.","gpt-5.4"
"95","95","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/95/foo12.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/95/final_candidate.java","foo12","arrcmp","","","1","B_stronger","B entails A’s core characterization for the equal-length case and additionally specifies the false-result case via an existential witness and explicit behavior for unequal lengths, while A’s contract only gives a single boolean equality characterization under weaker postcondition detail.","gpt-5.4"
"80","80","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/80/foo79.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/80/final_candidate.java","foo79","unknown","","","1","B_stronger","B includes all of A's substantive loop facts (same c-bounds and z relation) and adds extra non-trivial invariants such as the explicit bound z >= 36*pre(y) && z <= 36*pre(y)+36 and preservation of x1, x2, x3, and y, while A's only postcondition is ensures true.","gpt-5.4"
"139","139","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/139/foo64_c139.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/139/final_candidate.java","foo64_c139","NotCommonMultiple","","","1","equal","A states exactly that the result is the boolean value of (m%a!=0 || m%b!=0), while B’s three cases exhaustively encode the same mapping to 1/0 for all inputs, so neither contract is more informative about input-output behavior.","gpt-5.4"
"138","138","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/138/foo63.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/138/final_candidate.java","foo63","notCommonFactor","","","1","equal","A’s boolean equivalence exactly matches B’s case split: result is true/1 iff at least one of a or b is not divisible by factor, and false/0 iff both are divisible, so neither contract adds non-trivial postcondition information beyond the other.","gpt-5.4"
"94","94","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/94/foo10.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/94/final_candidate.java","foo10","canWinNim","","","1","A_stronger","A exactly specifies the result as equivalent to n % 4 != 0 for all allowed inputs and additionally constrains inputs with n >= 0, while B only gives the same result characterization without that extra fact.","gpt-5.4"
"144","144","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/144/foo69_c144.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/144/final_candidate.java","foo69_c144","passPillow","","","1","A_stronger","A includes the same two case-splitting postconditions as B and additionally guarantees the result range 1 <= result <= n, which is a non-trivial extra fact not stated in B.","gpt-5.4"
"307","307","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/307/foo210.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/307/final_candidate.java","foo210","largestPos","","","1","B_stronger","B precisely fixes the result as max_prefix over the whole array, which implies A's weaker nonnegativity and upper-bound properties, while A's additional existential clauses are malformed/strictly weaker and do not add a non-trivial fact beyond B's exact characterization.","gpt-5.4"
"300","300","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/300/foo300.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/300/final_candidate.java","foo300","findPeak","","","1","A_stronger","A guarantees both a lower and upper bound on the result (0 <= result < Array), while B only guarantees an upper bound under a condition and otherwise mainly restates frame facts, so A implies B’s substantive result property and adds a non-trivial lower-bound fact B lacks.","gpt-5.4"
"309","309","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/309/foo309.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/309/final_candidate.java","foo309","largestPos","","","1","incomparable","A gives several concrete postconditions characterizing the result as the greatest positive array element and relating zero exactly to the absence of positives, while B's function contract only ensures non-negativity and leaves the stronger maxpos characterization confined to loop invariants rather than the postcondition.","gpt-5.4"
"364","364","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/364/foo256.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/364/final_candidate.java","foo256","oddDays","","","1","A_stronger","A gives the same exact result formula as B in a simpler unconditional form and additionally guarantees the non-trivial range fact 0 <= result < 7, which B does not.","gpt-5.4"
"380","380","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/380/foo380.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/380/final_candidate.java","foo380","sumDiv","","","1","B_stronger","B strictly strengthens A by exactly characterizing the result as the sum of all divisors up to number/2 (including the number=0 case), whereas A only states the much weaker fact that the result is nonnegative.","gpt-5.4"
"181","181","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/181/foo181.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/181/final_candidate.java","foo181","countRotation","","","1","incomparable","A guarantees the stronger result bounds 0 <= result <= count with the precise count==0/result==0 and count>0/result<=count cases, while B guarantees array non-modification and 1 <= result under its precondition count != 0, so each contains non-trivial facts the other lacks and neither implies the other.","gpt-5.4"
"234","234","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/234/foo93.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/234/final_candidate.java","foo93","bigDiff","","","1","B_stronger","B precisely ensures the result equals the maximum element minus the minimum element of the whole array and also states non-modification facts, while A’s postcondition is weaker/malformed and does not clearly guarantee both extrema characterize the result over the full array.","gpt-5.4"
"316","316","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/316/foo316.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/316/final_candidate.java","foo316","countFac","","","1","B_stronger","B implies A's postconditions by giving the same special-case fact for number==1 and a conditional nonnegativity that covers all other inputs, while also adding nontrivial loop invariants such as result <= c - 2 and quantified facts about divisors that A lacks.","gpt-5.4"
"12","12","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/12/foo41.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/12/final_candidate.java","foo41","recursion","","","1","A_stronger","A precisely specifies the result for all integers as \\result == (i >= 0), which implies B's postcondition on B's restricted domain i >= 0 while also adding the non-trivial fact that negative inputs yield false/0.","gpt-5.4"
"303","303","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/303/foo303.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/303/final_candidate.java","foo303","jacobsthalLucas","","","1","incomparable","A has a strictly stronger postcondition for n>=1 by giving the exact closed-form result for all such inputs, while B covers the additional input case n==0 with result 2 and A does not, so neither contract implies the other.","gpt-5.4"
"305","305","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/305/foo305.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/305/final_candidate.java","foo305","findPeak","","","1","incomparable","A guarantees the result is strictly within [0,n) and includes an additional loop fact about mid staying between left and right, while B guarantees the array is unchanged across the call, so each contains a non-trivial fact the other lacks and neither implies the other.","gpt-5.4"
"298","298","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/298/foo197.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/298/final_candidate.java","foo197","smallestMissing","","","1","A_stronger","A gives substantive functional characterization of the return value via prefix/suffix properties (all indices before result satisfy a[k]==k and all from result onward do not), whereas B only states bounds and trivial memory/input preservation facts that do not constrain the computed result beyond its range.","gpt-5.4"
"205","205","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/205/foo207.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/205/final_candidate.java","foo207","findExtra","","","1","B_stronger","B’s postconditions imply A’s result bounds (from 0 <= result <= max(args_len,arr_len) one gets 0 <= result and result < args_len or result <= arr_len for this code shape) and B additionally states the function is pure via assigns \\nothing, while A provides no non-trivial extra postcondition.","gpt-5.4"
"280","280","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/280/foo280.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/280/final_candidate.java","foo280","countDivisors","","","1","incomparable","A gives a stronger functional postcondition that the result is exactly either ""Even"" or ""Odd"", while B only guarantees a non-null result but has a weaker precondition (allowing all integers), so neither contract logically implies the other overall.","gpt-5.4"
"279","279","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/279/foo279.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/279/final_candidate.java","foo279","getGcd","","","1","A_stronger","A is strictly stronger because it includes actual result postconditions (nonnegativity and that the result is either 0 or one of the array elements), while B only specifies frame/preservation facts about inputs and says nothing about the returned value.","gpt-5.4"
"389","389","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/389/foo389.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/389/final_candidate.java","foo389","findNthDigit","","","1","A_stronger","A is stronger because it includes the non-trivial postcondition that for positive initial n the result is a decimal digit 0<=result<10, while B has no postcondition at all and its loop invariants do not provide an equally strong function-level input-output characterization.","gpt-5.4"
"272","272","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/272/foo272.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/272/final_candidate.java","foo272","uniqueElement","","","1","A_stronger","A precisely characterizes the return value as exactly YES iff the first n elements are all equal and NO iff n==0 or some element among the first n differs from arr[0], whereas B's postconditions only state that the result is non-null and its loop invariants do not constrain the function's final input-output behavior.","gpt-5.4"
"147","147","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/147/foo147.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/147/final_candidate.java","foo147","isPowerOfThree","","","1","A_stronger","A includes non-trivial postconditions about the result and sign/base case of n, while B has no function postconditions and only a trivial loop invariant about n being unchanged, so A strictly provides more input-output information.","gpt-5.4"
"358","358","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/358/foo358.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/358/final_candidate.java","foo358","averageOdd","","","1","A_stronger","A is stronger because it gives the precise postcondition \\result == (size + 1) / 2, while B's postcondition is only \\true and B's loop invariants do not add any stronger characterized input-output fact than A already provides.","gpt-5.4"
"242","242","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/242/foo242.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/242/final_candidate.java","foo242","bigDiff","","","1","B_stronger","B precisely specifies that the result equals the array-wide maximum minus minimum (and thus also their ordering), whereas A only weakly states an existence/disjunction property that does not fully characterize the returned value.","gpt-5.4"
"388","388","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/388/foo388.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/388/final_candidate.java","foo388","findNthDigit","","","1","A_stronger","A gives a substantive postcondition on the return value (0 <= result <= 9) that B lacks, while B’s only postcondition is a weak conditional no-op fact for the case r<=0 and A’s requires num>=0 and r>=0 make that case vacuous, so A’s contract is strictly more informative overall.","gpt-5.4"
"392","392","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/392/foo392.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/392/final_candidate.java","foo392","lastTwoDigits","","","1","incomparable","A has postconditions constraining the returned value to be in [0,100) and relating it (albeit weakly) to a factorial modulo 100, while B provides no function postcondition about the return value and instead gives loop invariants precisely characterizing ret as a factorial during iteration, so neither contract's facts imply the other's.","gpt-5.4"
"386","386","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/386/foo302.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/386/final_candidate.java","foo302","findNthDigit","","","1","A_stronger","A gives substantive input-range preconditions and a postcondition bounding the result (0 <= result <= 9), while B’s only postcondition is the trivial case that if the initial r is nonpositive then the result is 0, which is vacuous under its own precondition r >= 0 and does not imply A’s behavioral guarantee.","gpt-5.4"
"145","145","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/145/foo70.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/145/final_candidate.java","foo70","Perimeter","","","1","B_stronger","For the common four-argument function both contracts ensure the same result expression, but B additionally states the frame condition assigns \\nothing, so it contains a non-trivial fact that A lacks.","gpt-5.4"
"341","341","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/341/foo341.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/341/final_candidate.java","foo341","findDivisor","","","1","B_stronger","B precisely defines the result as the number of divisors of num among 1..|z| (via count_div_prefix), which implies A's nonnegativity and zero-case bounds, while A only gives coarse bounds and the z==0 case.","gpt-5.4"
"370","370","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/370/foo370.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/370/final_candidate.java","foo370","findMaxVal","","","1","B_stronger","B is stronger because it preserves A's key post-state fact that any nonzero result satisfies result % k == z while additionally characterizing maximality via invariants ensuring result is at least every previously seen matching x and nonzero whenever such an x exists, whereas A never states that the returned value is maximal among matches.","gpt-5.4"
"387","387","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/387/foo387.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/387/final_candidate.java","foo387","findNthDigit","","","1","incomparable","A adds nontrivial digit-range facts such as 0 <= result < 10 (and corresponding loop bounds) under its preconditions, while B instead adds conditional behavior for the r <= 0 case and preservation of c, and neither set of facts logically implies the other.","gpt-5.4"
"53","53","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/53/foo213.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/53/extracted_from_log.java","foo213","foo227","","","1","equal","Both contracts state only the same non-trivial loop invariant x % 5 == 0, while A’s extra ensures true and maintaining true add no information.","gpt-5.4"
"18","18","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/18/foo18.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/18/extracted_from_log.java","foo18","sort","","","1","B_stronger","B implies A's sortedness fact and additionally guarantees preservation of the multiset of array values via count_eq, whereas A only states sortedness and trivial length preservation.","gpt-5.4"
"1","1","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/1/foo2_c1.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/1/extracted_from_log.java","foo2_c1","addition","","","1","B_stronger","B includes the same functional postcondition as A (\\result == m + n) and additionally specifies the result equals the recursive logical specification foo2_c1_spec(m,n), which is a non-trivial extra fact not present in A.","gpt-5.4"
"51","51","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/51/foo52.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/51/extracted_from_log.java","foo52","unknown","","","1","B_stronger","B includes all substantive facts stated by A's loop invariants (z == 10*w, w >= 0, x >= 0) and adds non-trivial extra invariants about z, y, and x bounds, while A's only postcondition is ensures true.","gpt-5.4"
"7","7","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/7/foo7.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/7/extracted_from_log.java","foo7","mult","","","1","A_stronger","A covers both cases m>=0 and m<0 with corresponding result equations, while B only specifies the behavior under the precondition m>=0, so A implies B on B's domain and adds the non-trivial negative-m case.","gpt-5.4"
"3","3","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/3/foo3.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/3/extracted_from_log.java","foo3","gcd","","","1","equal","A’s postconditions characterize exactly the greatest common divisor behavior (including the nonpositive-input case), which is equivalent to B’s exact result equation via gcd_logic defined by the same recursive algorithm, so neither contract adds a strictly stronger functional fact.","gpt-5.4"
"55","55","/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5-mini/55/foo55.c","/home/yangfp/SESpec/RESULTS/paper_data_final/SpecGen/gpt-5-mini/55/extracted_from_log.java","foo55","foo232","","","1","B_stronger","B is stronger because its loop invariants include all substantive facts of A (notably x>=2, hence x>=0) and additionally preserve y, relate x and y to their pre-state, and characterize the case y<=2 with x==2, while both have trivial function postconditions.","gpt-5.4"
